,Unnamed: 0,Name,Position,Age,Team_from,League_from,Team_to,League_to,Season,Market_value,Transfer_fee,Position_general
1349,1392,Wayne Routledge,Left Winger,20,Crystal Palace,English League Championship,Spurs,Premier League,6,2.25,3.0,1
1350,1393,Emir Spahic,Centre-Back,25,Torpedo Moscow,Premier League,Loko Moscow,Premier League,6,2.0,3.0,3
1351,1394,David Connolly,Centre-Forward,28,Leicester,English League Championship,Wigan,Premier League,6,2.0,3.0,1
1352,1395,Leonardo Pisculichi,Attacking Midfield,21,Argentinos,Argentina,RCD Mallorca,LaLiga,6,1.75,3.0,2
1353,1396,Claudio Maldonado,Defensive Midfield,26,Cruzeiro,Italy Serie A,Santos FC,Italy Serie A,6,1.5,3.0,2
1354,1397,Carlos Vela,Right Winger,16,Chivas,Mexican League,Arsenal,Premier League,6,1.0,3.0,1
1355,1398,Alessandro Gamberini,Centre-Back,23,Bologna,Italy Serie B,Fiorentina,Italy Serie A,6,0.3,3.0,3
1356,1400,Amr Zaki,Centre-Forward,22,Enppi,Premier League,Loko Moscow,Premier League,6,1.5,3.0,1
1357,1401,Sebastián Taborda,Centre-Forward,24,Defensor,Uruguayan Primera Division,Dep. La Coruña,LaLiga,6,1.5,3.0,1
1358,1402,Aleksandr Anyukov,Right-Back,22,KS Samara,Premier League,Zenit S-Pb,Premier League,6,1.5,3.0,3
1359,1403,Leandro Fernández,Centre-Back,22,River Plate,Argentina,Dinamo Moscow,Premier League,6,1.5,3.0,3
1360,1404,Aritz Aduriz,Centre-Forward,24,Real Valladolid,LaLiga2,Athletic Bilbao,LaLiga,6,1.5,3.0,1
1361,1405,Mikel Arteta,Central Midfield,23,Real Sociedad,LaLiga,Everton,Premier League,6,1.4,2.8,2
1362,1406,Emanuel Pogatetz,Centre-Back,22,Bay. Leverkusen,German Bundesliga,Middlesbrough,Premier League,6,3.0,2.71,3
1363,1407,Jon Stead,Centre-Forward,22,Blackburn,Premier League,Sunderland,Premier League,6,3.0,2.7,1
1365,1409,Yaya Touré,Central Midfield,22,Metalurh D.,Premier League,Olympiacos,Super League Greece,6,2.0,2.7,2
1366,1411,Ade Akinbiyi,Centre-Forward,31,Burnley,English League Championship,Sheffield Utd.,English League Championship,6,1.315,2.63,1
1367,1412,Kléberson,Central Midfield,26,Man Utd,Premier League,Besiktas,Turkish Super Lig,6,5.5,2.6,2
1368,1413,Enzo Maresca,Central Midfield,25,Juventus,Italy Serie A,Sevilla FC,LaLiga,6,7.5,2.5,2
1369,1414,França,Centre-Forward,29,Bay. Leverkusen,German Bundesliga,Kashiwa Reysol,Japanese League,6,5.0,2.5,1
1370,1415,Luis Jiménez,Attacking Midfield,21,Ternana,Italy Serie B,Fiorentina,Italy Serie A,6,4.0,2.5,2
1371,1416,Shinji Ono,Attacking Midfield,26,Feyenoord,Eredivisie League(Nederland),Urawa Reds,Japanese League,6,3.75,2.5,2
1372,1417,Wesley Sonck,Centre-Forward,26,AFC Ajax,Eredivisie League(Nederland),Bor. M'gladbach,German Bundesliga,6,3.5,2.5,1
1373,1418,Thimothée Atouba,Left-Back,23,Spurs,Premier League,Hamburger SV,German Bundesliga,6,3.0,2.5,3
1374,1419,Nicolás Frutos,Centre-Forward,24,Independiente,Argentina,RSC Anderlecht,Jupiler Pro League(Belgium),6,3.0,2.5,1
1375,1420,Lukas Zelenka,Attacking Midfield,26,Sparta Praha,Ukraine league,Manisaspor,Turkish Super Lig,6,2.5,2.5,2
1376,1421,Nuno Espírito Santo,Goalkeeper,31,FC Porto,LaLiga,Dinamo Moscow,Premier League,6,2.5,2.5,4
1377,1422,Takayuki Suzuki,Centre-Forward,29,Kashima Antlers,Japanese League,Red Star,Ukraine league,6,2.5,2.5,1
1378,1423,Bakari Koné,Right Winger,23,FC Lorient,Ligue 2,OGC Nice,French Ligue 1,6,2.25,2.5,1
1379,1424,Luciano Galletti,Right Winger,25,Real Zaragoza,LaLiga,Atlético Madrid,LaLiga,6,2.0,2.5,1
1380,1425,Nunes,Centre-Back,28,Braga,LaLiga,RCD Mallorca,LaLiga,6,1.5,2.5,3
1381,1426,Mark González,Left Winger,20,Albacete,LaLiga2,Liverpool,Premier League,6,1.5,2.5,1
1382,1427,Ron Vlaar,Centre-Back,20,AZ Alkmaar,Eredivisie League(Nederland),Feyenoord,Eredivisie League(Nederland),6,1.5,2.5,3
1383,1428,Morten Skoubo,Centre-Forward,25,Bröndby IF,Denmark Superliga,Real Sociedad,LaLiga,6,1.25,2.5,1
1384,1429,Jorge Luís,Left-Back,29,Braga,LaLiga,Dinamo Moscow,Premier League,6,1.0,2.5,3
1385,1430,Bostjan Cesar,Centre-Back,22,Dinamo Zagreb,Croatian First Football League,Marseille,French Ligue 1,6,1.0,2.5,3
1386,1431,Quincy Owusu-Abeyie,Left Winger,19,Arsenal,Premier League,Spartak Moscow,Premier League,6,0.75,2.5,1
1387,1433,Felipe,Left Winger,27,Fluminense,Italy Serie A,Al Sadd,Qatar League,6,1.25,2.5,1
1388,1434,Federico Insúa,Attacking Midfield,25,Independiente,Argentina,Boca Juniors,Argentina,6,1.24,2.48,2
1389,1435,Naldo,Centre-Back,22,Juventude,Italy Serie A,Werder Bremen,German Bundesliga,6,2.75,2.4,3
1390,1436,Garry O'Connor,Centre-Forward,22,Hibernian FC,Premier League,Loko Moscow,Premier League,6,2.0,2.4,1
1391,1438,Lisandro López,Centre-Forward,22,Racing Club,Argentina,FC Porto,LaLiga,6,1.15,2.3,1
1392,1439,Michael Brown,Central Midfield,28,Spurs,Premier League,Fulham,Premier League,6,3.0,2.3,2
1393,1441,Nolberto Solano,Right Midfield,31,Aston Villa,Premier League,Newcastle,Premier League,6,1.125,2.25,2
1394,1442,Paul Konchesky,Left-Back,24,Charlton,Premier League,West Ham,Premier League,6,3.5,2.25,3
1395,1443,Diomansy Kamara,Right Winger,24,Modena,Italy Serie B,West Brom,Premier League,6,2.5,2.25,1
1396,1444,Darren Carter,Central Midfield,21,Birmingham,Premier League,West Brom,Premier League,6,2.25,2.25,2
1397,1445,Marek Heinz,Centre-Forward,28,Bor. M'gladbach,German Bundesliga,Galatasaray,Turkish Super Lig,6,1.5,2.25,1
1398,1446,Damien Francis,Central Midfield,26,Norwich,English League Championship,Wigan,Premier League,6,0.55,2.25,2
1399,1447,John Welsh,Central Midfield,21,Liverpool,Premier League,Hull City,English League Championship,6,0.25,2.25,2
1400,1448,Gustavo Nery,Left-Back,27,Werder Bremen,German Bundesliga,Corinthians,Italy Serie A,6,2.5,2.2,3
1401,1450,Ivica Dragutinovic,Centre-Back,29,Standard Liège,Jupiler Pro League(Belgium),Sevilla FC,LaLiga,6,1.05,2.1,3
1402,1451,Santiago Solari,Left Midfield,28,Real Madrid,LaLiga,Inter,Italy Serie A,6,7.0,2.0,2
1403,1452,Nuno Valente,Left-Back,30,FC Porto,LaLiga,Everton,Premier League,6,5.0,2.0,3
1404,1453,Young-pyo Lee,Left-Back,28,PSV Eindhoven,Eredivisie League(Nederland),Spurs,Premier League,6,4.0,2.0,3
1405,1454,Rabiu Afolabi,Centre-Back,25,Austria Vienna,German Bundesliga,FC Sochaux,French Ligue 1,6,3.8,2.0,3
1406,1455,Tomasz Frankowski,Centre-Forward,31,Elche CF,LaLiga2,Wolves,English League Championship,6,3.75,2.0,1
1407,1456,Patrick Owomoyela,Right-Back,25,Arm. Bielefeld,German Bundesliga,Werder Bremen,German Bundesliga,6,3.25,2.0,3
1408,1457,João Alves,Central Midfield,24,Braga,LaLiga,Sporting CP,LaLiga,6,3.0,2.0,2
1409,1458,Sébastien Mazure,Centre-Forward,26,SM Caen,Ligue 2,Saint-Étienne,French Ligue 1,6,3.0,2.0,1
1410,1459,Sasa Ilic,Central Midfield,27,Partizan,Ukraine league,Galatasaray,Turkish Super Lig,6,3.0,2.0,2
1411,1460,Miguel Ángel,Defensive Midfield,26,Málaga CF,LaLiga,Real Betis,LaLiga,6,2.0,2.0,2
1412,1461,Chun-soo Lee,Second Striker,23,Real Sociedad,LaLiga,Ulsan,Korean League,6,2.0,2.0,1
1413,1462,Martin Kamburov,Centre-Forward,25,Lok. Plovdiv,Bulgaria League,Al Ahli,Qatar League,6,2.0,2.0,1
1414,1463,Javier Arizmendi,Centre-Forward,21,Atlético Madrid,LaLiga,Dep. La Coruña,LaLiga,6,1.5,2.0,1
1415,1464,Marián Had,Centre-Back,23,Zbrojovka Brno,Ukraine league,Loko Moscow,Premier League,6,1.25,2.0,3
1417,1466,Eldin Jakupovic,Goalkeeper,21,Grasshoppers,Super League Greece,Loko Moscow,Premier League,6,0.75,2.0,4
1418,1467,Anthony Seric,Left-Back,26,Lazio,Italy Serie A,Panathinaikos,Super League Greece,6,0.6,2.0,3
1419,1468,Danny Gabbidon,Centre-Back,25,Cardiff,English League Championship,West Ham,Premier League,6,0.6,2.0,3
1420,1469,James Collins,Centre-Back,21,Cardiff,English League Championship,West Ham,Premier League,6,0.6,2.0,3
1421,1470,Júan,Attacking Midfield,23,Fluminense,Italy Serie A,Flamengo,Italy Serie A,6,0.25,2.0,2
1422,1471,Heidar Helguson,Centre-Forward,27,Watford,English League Championship,Fulham,Premier League,6,0.2,2.0,1
1423,1472,Pavel Pogrebnyak,Centre-Forward,22,Spartak Moscow,Premier League,Tom Tomsk,Premier League,6,0.05,2.0,1
1424,1473,Ben Foster,Goalkeeper,22,Stoke City,English League Championship,Man Utd,Premier League,6,0.05,2.0,4
1425,1475,Borges,Centre-Forward,25,Paraná,Italy Serie A,Vegalta Sendai,Japanese League,6,1.0,2.0,1
1426,1476,Ognjen Koroman,Right Winger,26,KS Samara,Premier League,Akhmat Grozny,Premier League,6,1.0,2.0,1
1427,1477,Daniel Bilos,Left Midfield,24,CA Banfield,Argentina,Boca Juniors,Argentina,6,1.0,2.0,2
1428,1478,Mads Junker,Centre-Forward,24,Nordsjaelland,Denmark Superliga,Vitesse,Eredivisie League(Nederland),6,1.0,2.0,1
1429,1479,Andriy Shevchenko,Centre-Forward,29,AC Milan,Italy Serie A,Chelsea,Premier League,7,21.65,43.3,1
1430,1480,Michael Carrick,Defensive Midfield,25,Spurs,Premier League,Man Utd,Premier League,7,26.5,27.2,2
1431,1481,Mahamadou Diarra,Defensive Midfield,25,Olympique Lyon,French Ligue 1,Real Madrid,LaLiga,7,20.0,26.0,2
1432,1482,Joaquín,Right Winger,25,Real Betis,LaLiga,Valencia CF,LaLiga,7,22.0,25.0,1
1433,1483,Zlatan Ibrahimovic,Centre-Forward,24,Juventus,Italy Serie B,Inter,Italy Serie A,7,25.0,24.8,1
1434,1484,Sergio Agüero,Centre-Forward,18,Independiente,Argentina,Atlético Madrid,LaLiga,7,5.0,21.7,1
1435,1485,Fernando Gago,Defensive Midfield,20,Boca Juniors,Argentina,Real Madrid,LaLiga,7,12.0,20.5,2
1436,1487,Dirk Kuyt,Right Winger,26,Feyenoord,Eredivisie League(Nederland),Liverpool,Premier League,7,9.0,18.0,1
1437,1488,Émerson,Defensive Midfield,30,Juventus,Italy Serie B,Real Madrid,LaLiga,7,26.0,16.0,2
1438,1489,Obafemi Martins,Centre-Forward,21,Inter,Italy Serie A,Newcastle,Premier League,7,12.0,16.0,1
1439,1490,Dimitar Berbatov,Centre-Forward,25,Bay. Leverkusen,German Bundesliga,Spurs,Premier League,7,17.0,15.7,1
1440,1491,Damien Duff,Right Midfield,27,Chelsea,Premier League,Newcastle,Premier League,7,15.0,15.5,2
1441,1492,Ruud van Nistelrooy,Centre-Forward,30,Man Utd,Premier League,Real Madrid,LaLiga,7,32.0,15.0,1
1442,1493,Ricardo Oliveira,Centre-Forward,26,Real Betis,LaLiga,AC Milan,Italy Serie A,7,6.0,15.0,1
1443,1494,Carlos Tévez,Second Striker,22,Corinthians,Italy Serie A,West Ham,Premier League,7,15.0,14.6,1
1444,1495,Javier Mascherano,Defensive Midfield,22,Corinthians,Italy Serie A,West Ham,Premier League,7,11.8,14.6,2
1445,1496,Anatoliy Tymoshchuk,Defensive Midfield,27,Shakhtar D.,Premier League,Zenit S-Pb,Premier League,7,6.0,14.5,2
1446,1497,Gianluca Zambrotta,Right-Back,29,Juventus,Italy Serie B,FC Barcelona,LaLiga,7,26.0,14.0,3
1447,1498,Khalid Boulahrouz,Centre-Back,24,Hamburger SV,German Bundesliga,Chelsea,Premier League,7,13.0,13.2,3
1448,1499,Ashley Young,Left Midfield,21,Watford,Premier League,Aston Villa,Premier League,7,6.5,13.2,2
1449,1500,David Pizarro,Central Midfield,26,Inter,Italy Serie A,AS Roma,Italy Serie A,7,8.0,13.0,2
1450,1501,Matthew Upson,Centre-Back,27,Birmingham,English League Championship,West Ham,Premier League,7,9.0,12.6,3
1451,1502,Didier Zokora,Defensive Midfield,25,Saint-Étienne,French Ligue 1,Spurs,Premier League,7,12.5,12.35,2
1452,1503,Nicolas Anelka,Centre-Forward,27,Fenerbahce,Turkish Super Lig,Bolton,Premier League,7,12.0,12.0,1
1453,1504,Eidur Gudjohnsen,Centre-Forward,27,Chelsea,Premier League,FC Barcelona,LaLiga,7,12.0,12.0,1
1454,1505,Gonzalo Higuaín,Centre-Forward,19,River Plate,Argentina,Real Madrid,LaLiga,7,12.0,12.0,1
1455,1506,Pablo Aimar,Attacking Midfield,26,Valencia CF,LaLiga,Real Zaragoza,LaLiga,7,18.0,11.0,2
1456,1507,Cani,Attacking Midfield,24,Real Zaragoza,LaLiga,Villarreal CF,LaLiga,7,11.0,11.0,2
1457,1508,Andy Johnson,Centre-Forward,25,Crystal Palace,English League Championship,Everton,Premier League,7,11.0,11.0,1
1458,1509,Vincent Kompany,Centre-Back,20,RSC Anderlecht,Jupiler Pro League(Belgium),Hamburger SV,German Bundesliga,7,13.5,10.5,3
1459,1510,Lukas Podolski,Centre-Forward,21,1. FC Köln,German Bundesliga 2,Bayern Munich ,German Bundesliga,7,12.0,10.0,1
1460,1511,Tomás Rosicky,Attacking Midfield,25,Bor. Dortmund,German Bundesliga,Arsenal,Premier League,7,11.0,10.0,2
1461,1512,Francesco Tavano,Centre-Forward,27,FC Empoli,Italy Serie A,Valencia CF,LaLiga,7,8.5,10.0,1
1462,1513,Stiliyan Petrov,Central Midfield,27,Celtic,Premier League,Aston Villa,Premier League,7,7.35,10.0,2
1463,1514,Pascal Chimbonda,Right-Back,27,Wigan,Premier League,Spurs,Premier League,7,4.0,10.0,3
1464,1515,Patrick Vieira,Defensive Midfield,30,Juventus,Italy Serie B,Inter,Italy Serie A,7,28.0,9.5,2
1465,1516,Jermaine Pennant,Right Winger,23,Birmingham,English League Championship,Liverpool,Premier League,7,5.5,9.1,1
1466,1517,Maniche,Central Midfield,28,Dinamo Moscow,Premier League,Atlético Madrid,LaLiga,7,13.0,9.0,2
1467,1518,Craig Bellamy,Left Winger,26,Blackburn,Premier League,Liverpool,Premier League,7,9.0,9.0,1
1468,1519,Fernando Cavenaghi,Centre-Forward,23,Spartak Moscow,Premier League,G. Bordeaux,French Ligue 1,7,6.5,9.0,1
1469,1520,Arouna Koné,Centre-Forward,22,Roda JC,Eredivisie League(Nederland),PSV Eindhoven,Eredivisie League(Nederland),7,6.0,9.0,1
1470,1522,Javier Chevantón,Centre-Forward,25,Monaco,French Ligue 1,Sevilla FC,LaLiga,7,4.45,8.9,1
1471,1523,Robert Huth,Centre-Back,21,Chelsea,Premier League,Middlesbrough,Premier League,7,2.75,8.9,3
1472,1524,Amauri,Centre-Forward,26,Chievo Verona,Italy Serie A,US Palermo,Italy Serie A,7,4.0,8.75,1
1473,1525,Matías Fernández,Attacking Midfield,20,Colo Colo,Chile League,Villarreal CF,LaLiga,7,11.0,8.7,2
1474,1526,Rafael Sóbis,Centre-Forward,21,Internacional,Italy Serie A,Real Betis,LaLiga,7,7.5,8.5,1
1475,1527,Daniel Van Buyten,Centre-Back,28,Hamburger SV,German Bundesliga,Bayern Munich ,German Bundesliga,7,14.0,8.0,3
1476,1528,Adrian Mutu,Centre-Forward,27,Juventus,Italy Serie B,Fiorentina,Italy Serie A,7,11.0,8.0,1
1477,1529,Kim Källström,Defensive Midfield,23,Stade Rennais,French Ligue 1,Olympique Lyon,French Ligue 1,7,7.5,8.0,2
1478,1530,Nilmar,Centre-Forward,21,Olympique Lyon,French Ligue 1,Corinthians,Italy Serie A,7,6.0,8.0,1
1479,1531,Massimo Oddo,Right-Back,30,Lazio,Italy Serie A,AC Milan,Italy Serie A,7,10.0,7.75,3
1480,1532,Ronaldo,Centre-Forward,30,Real Madrid,LaLiga,AC Milan,Italy Serie A,7,27.5,7.5,1
1481,1533,Asier del Horno,Left-Back,25,Chelsea,Premier League,Valencia CF,LaLiga,7,12.0,7.5,3
1482,1534,Fatih Tekke,Centre-Forward,28,Trabzonspor,Turkish Super Lig,Zenit S-Pb,Premier League,7,8.25,7.5,1
1483,1535,Emile Heskey,Centre-Forward,28,Birmingham,English League Championship,Wigan,Premier League,7,5.5,7.5,1
1484,1536,Diego Lugano,Centre-Back,25,São Paulo,Italy Serie A,Fenerbahce,Turkish Super Lig,7,3.75,7.5,3
1485,1537,Ederson,Attacking Midfield,20,Juventude,Italy Serie A,OGC Nice,French Ligue 1,7,1.5,7.5,2
1486,1538,Ashley Cole,Left-Back,25,Arsenal,Premier League,Chelsea,Premier League,7,17.0,7.4,3
1487,1539,Fabio Cannavaro,Centre-Back,32,Juventus,Italy Serie B,Real Madrid,LaLiga,7,14.0,7.0,3
1488,1540,Mateja Kezman,Centre-Forward,27,Atlético Madrid,LaLiga,Fenerbahce,Turkish Super Lig,7,12.5,7.0,1
1489,1541,Alejandro Domínguez,Attacking Midfield,25,Rubin Kazan,Premier League,Zenit S-Pb,Premier League,7,7.0,7.0,2
1490,1542,Jérémy Toulalan,Defensive Midfield,22,FC Nantes,French Ligue 1,Olympique Lyon,French Ligue 1,7,7.0,7.0,2
1491,1543,Maicon,Right-Back,24,Monaco,French Ligue 1,Inter,Italy Serie A,7,7.0,6.8,3
1492,1544,Luís Boa Morte,Left Midfield,29,Fulham,Premier League,West Ham,Premier League,7,3.5,6.8,2
1493,1545,Mido,Centre-Forward,23,AS Roma,Italy Serie A,Spurs,Premier League,7,10.5,6.75,1
1494,1546,Joleon Lescott,Centre-Back,23,Wolves,English League Championship,Everton,Premier League,7,8.0,6.5,3
1495,1547,Marcelo,Left-Back,18,Fluminense,Italy Serie A,Real Madrid,LaLiga,7,6.5,6.5,3
1496,1548,Stefan Kießling,Centre-Forward,22,1.FC Nuremberg,German Bundesliga,Bay. Leverkusen,German Bundesliga,7,5.0,6.5,1
1497,1549,David Odonkor,Right Winger,22,Bor. Dortmund,German Bundesliga,Real Betis,LaLiga,7,4.5,6.5,1
1498,1550,Stephen Makinwa,Centre-Forward,22,US Palermo,Italy Serie A,Lazio,Italy Serie A,7,4.0,6.3,1
1499,1551,Alou Diarra,Defensive Midfield,25,Lens,French Ligue 1,Olympique Lyon,French Ligue 1,7,5.0,6.25,2
1500,1552,Costinha,Defensive Midfield,31,Dinamo Moscow,Premier League,Atlético Madrid,LaLiga,7,15.0,6.0,2
1501,1553,Mark van Bommel,Defensive Midfield,29,FC Barcelona,LaLiga,Bayern Munich ,German Bundesliga,7,12.0,6.0,2
1502,1554,Nikola Zigic,Centre-Forward,25,Red Star,Ukraine league,Racing,LaLiga,7,8.0,6.0,1
1503,1555,Georgios Seitaridis,Right-Back,25,Dinamo Moscow,Premier League,Atlético Madrid,LaLiga,7,8.0,6.0,3
1504,1556,Diego,Attacking Midfield,21,FC Porto,LaLiga,Werder Bremen,German Bundesliga,7,8.0,6.0,2
1505,1557,Joris Mathijsen,Centre-Back,26,AZ Alkmaar,Eredivisie League(Nederland),Hamburger SV,German Bundesliga,7,6.0,6.0,3
1506,1558,Ilan,Centre-Forward,25,FC Sochaux,French Ligue 1,Saint-Étienne,French Ligue 1,7,5.0,6.0,1
1507,1559,Fernando Navarro,Left-Back,24,FC Barcelona,LaLiga,RCD Mallorca,LaLiga,7,2.5,6.0,3
1508,1560,Gary McSheffrey,Left Winger,23,Coventry City,English League Championship,Birmingham,English League Championship,7,1.25,6.0,1
1509,1561,Sidi Keita,Defensive Midfield,21,R. Strasbourg,Ligue 2,Lens,French Ligue 1,7,1.0,6.0,2
1510,1563,Sébastien Frey,Goalkeeper,26,Parma,Italy Serie A,Fiorentina,Italy Serie A,7,2.875,5.75,4
1511,1564,Edú Dracena,Centre-Back,25,Cruzeiro,Italy Serie A,Fenerbahce,Turkish Super Lig,7,1.5,5.7,3
1512,1566,Yaya Touré,Central Midfield,23,Olympiacos,Super League Greece,Monaco,French Ligue 1,7,2.75,5.5,2
1513,1567,Fabio Grosso,Left-Back,28,US Palermo,Italy Serie A,Inter,Italy Serie A,7,7.0,5.5,3
1514,1568,Daniel Moreira,Second Striker,28,Toulouse,French Ligue 1,Stade Rennais,French Ligue 1,7,7.0,5.5,1
1515,1569,Mario Santana,Second Striker,24,US Palermo,Italy Serie A,Fiorentina,Italy Serie A,7,6.5,5.5,1
1516,1570,Fábio Simplício,Central Midfield,26,Parma,Italy Serie A,US Palermo,Italy Serie A,7,6.0,5.5,2
1517,1571,Matías Delgado,Attacking Midfield,23,FC Basel,Super League Greece,Besiktas,Turkish Super Lig,7,6.0,5.5,2
1518,1572,Souleymane Diawara,Centre-Back,27,FC Sochaux,French Ligue 1,Charlton,Premier League,7,4.0,5.4,3
1519,1573,Cristian Ledesma,Central Midfield,23,Lecce,Italy Serie B,Lazio,Italy Serie A,7,9.0,5.3,2
1520,1574,Emiliano Bonazzoli,Centre-Forward,27,Parma,Italy Serie A,Sampdoria,Italy Serie A,7,5.0,5.25,1
1521,1575,Fernando Morientes,Centre-Forward,30,Liverpool,Premier League,Valencia CF,LaLiga,7,10.0,5.0,1
1522,1576,Aleksandr Kerzhakov,Centre-Forward,24,Zenit S-Pb,Premier League,Sevilla FC,LaLiga,7,7.5,5.0,1
1523,1577,Diego Milito,Centre-Forward,27,Genoa,Italy Serie B,Real Zaragoza,LaLiga,7,6.0,5.0,1
1524,1578,Benoît Pedretti,Defensive Midfield,25,Olympique Lyon,French Ligue 1,AJ Auxerre,French Ligue 1,7,6.0,5.0,2
1525,1579,Lilian Thuram,Centre-Back,34,Juventus,Italy Serie B,FC Barcelona,LaLiga,7,5.0,5.0,3
1526,1580,Celsinho,Attacking Midfield,17,Portuguesa,Brazil,Loko Moscow,Premier League,7,5.0,5.0,2
1527,1581,Pierre-Alain Frau,Centre-Forward,26,Olympique Lyon,French Ligue 1,Paris SG,French Ligue 1,7,4.5,5.0,1
1528,1582,Ricardo Rocha,Centre-Back,28,Benfica,LaLiga,Spurs,Premier League,7,3.6,5.0,3
1529,1583,Johan Elmander,Centre-Forward,25,Bröndby IF,Denmark Superliga,Toulouse,French Ligue 1,7,3.5,5.0,1
1530,1584,Benoît Assou-Ekotto,Left-Back,22,Lens,French Ligue 1,Spurs,Premier League,7,2.8,5.0,3
1531,1585,Pavel Pogrebnyak,Centre-Forward,23,Tom Tomsk,Premier League,Zenit S-Pb,Premier League,7,2.5,5.0,1
1532,1586,Mousa Dembélé,Central Midfield,18,Willem II,Eredivisie League(Nederland),AZ Alkmaar,Eredivisie League(Nederland),7,1.75,5.0,2
1533,1588,Edinson Cavani,Centre-Forward,19,Danubio FC,Uruguayan Primera Division,US Palermo,Italy Serie A,7,2.5,5.0,1
1534,1589,Jan Vennegoor of Hesselink,Centre-Forward,27,PSV Eindhoven,Eredivisie League(Nederland),Celtic,Premier League,7,2.45,4.9,1
1535,1590,Per Mertesacker,Centre-Back,21,Hannover 96,German Bundesliga,Werder Bremen,German Bundesliga,7,10.0,4.7,3
1536,1591,Nelson Valdez,Centre-Forward,22,Werder Bremen,German Bundesliga,Bor. Dortmund,German Bundesliga,7,5.0,4.7,1
1537,1592,Riki,Centre-Forward,25,Getafe CF,LaLiga,Dep. La Coruña,LaLiga,7,6.0,4.64,1
1538,1593,Sébastien Squillaci,Centre-Back,25,Monaco,French Ligue 1,Olympique Lyon,French Ligue 1,7,7.5,4.5,3
1539,1594,Olivier Thomert,Left Midfield,26,Lens,French Ligue 1,Stade Rennais,French Ligue 1,7,6.5,4.5,2
1540,1595,Paulo André,Centre-Back,22,Atlético-PR,Italy Serie A,Le Mans,French Ligue 1,7,6.0,4.5,3
1541,1596,Niko Kranjcar,Attacking Midfield,22,Hajduk Split,Croatian First Football League,Portsmouth,Premier League,7,5.0,4.5,2
1542,1597,Afonso Alves,Centre-Forward,25,Malmö FF,Sweden League,Heerenveen,Eredivisie League(Nederland),7,4.5,4.5,1
1543,1598,Franck Queudrue,Left-Back,27,Middlesbrough,Premier League,Fulham,Premier League,7,4.5,4.5,3
1544,1599,Johann Vogel,Defensive Midfield,29,AC Milan,Italy Serie A,Real Betis,LaLiga,7,4.5,4.5,2
1545,1600,Federico Insúa,Attacking Midfield,26,Boca Juniors,Argentina,Bor. M'gladbach,German Bundesliga,7,4.5,4.5,2
1546,1601,Fitz Hall,Centre-Back,25,Crystal Palace,English League Championship,Wigan,Premier League,7,4.5,4.5,3
1547,1602,Deivid,Centre-Forward,26,Sporting CP,LaLiga,Fenerbahce,Turkish Super Lig,7,3.5,4.5,1
1548,1603,Yoann Gourcuff,Attacking Midfield,19,Stade Rennais,French Ligue 1,AC Milan,Italy Serie A,7,3.5,4.5,2
1549,1604,Greg Halford,Centre-Back,22,Colchester Utd.,English League Championship,Reading,Premier League,7,0.4,4.5,3
1550,1606,Cameron Jerome,Centre-Forward,19,Cardiff,English League Championship,Birmingham,English League Championship,7,2.225,4.45,1
1551,1607,Denny Landzaat,Central Midfield,30,AZ Alkmaar,Eredivisie League(Nederland),Wigan,Premier League,7,7.0,4.4,2
1552,1608,Andy Reid,Left Midfield,23,Spurs,Premier League,Charlton,Premier League,7,5.7,4.2,2
1553,1609,Calum Davenport,Centre-Back,24,Spurs,Premier League,West Ham,Premier League,7,1.5,4.2,3
1554,1611,Alex Frei,Centre-Forward,26,Stade Rennais,French Ligue 1,Bor. Dortmund,German Bundesliga,7,2.05,4.1,1
1555,1612,Simone Barone,Central Midfield,28,US Palermo,Italy Serie A,Torino,Italy Serie A,7,6.0,4.1,2
1556,1613,Milan Bisevac,Centre-Back,23,Red Star,Ukraine league,Lens,French Ligue 1,7,1.0,4.1,3
1557,1614,Jason Roberts,Centre-Forward,28,Wigan,Premier League,Blackburn,Premier League,7,3.85,4.08,1
1558,1615,Salomon Kalou,Left Winger,20,Feyenoord,Eredivisie League(Nederland),Chelsea,Premier League,7,8.5,4.0,1
