,Unnamed: 0,Name,Position,Age,Team_from,League_from,Team_to,League_to,Season,Market_value,Transfer_fee,Position_general
2940,3020,Wilfried Zaha,Right Winger,20,Crystal Palace,Championship,Man Utd,Premier League,2012-2013,3.5,11.75,F
2941,3021,Victor Moses,Right Midfield,21,Wigan,Premier League,Chelsea,Premier League,2012-2013,6.5,11.5,M
2942,3022,Sebastian Giovinco,Second Striker,25,Parma,Serie A,Juventus,Serie A,2012-2013,12.5,11.0,F
2943,3023,Fredy Guarín,Central Midfield,26,FC Porto,Liga NOS,Inter,Serie A,2012-2013,12.0,11.0,M
2944,3024,Eduardo Salvio,Right Winger,22,Atlético Madrid,LaLiga,Benfica,Liga NOS,2012-2013,10.0,11.0,F
2945,3025,Manolo Gabbiadini,Centre-Forward,20,Atalanta,Serie A,Juventus,Serie A,2012-2013,4.5,11.0,F
2946,3026,Mateo Kovacic,Central Midfield,18,Dinamo Zagreb,1.HNL,Inter,Serie A,2012-2013,3.0,11.0,M
2947,3027,Loïc Rémy,Centre-Forward,26,Marseille,Ligue 1,QPR,Premier League,2012-2013,15.0,10.5,F
2948,3028,Rodrigo Palacio,Centre-Forward,30,Genoa,Serie A,Inter,Serie A,2012-2013,12.0,10.5,F
2949,3029,Mário Fernandes,Right-Back,21,Grêmio,Serie A,CSKA Moscow,Premier Liga,2012-2013,9.0,10.5,D
2950,3030,Jordan Rhodes,Centre-Forward,22,Huddersfield,Championship,Blackburn,Championship,2012-2013,3.5,10.1,F
2951,3031,Álvaro Pereira,Left-Back,26,FC Porto,Liga NOS,Inter,Serie A,2012-2013,16.0,10.0,D
2952,3032,Raúl Meireles,Central Midfield,29,Chelsea,Premier League,Fenerbahce,Süper Lig,2012-2013,15.0,10.0,M
2953,3033,Nilmar,Centre-Forward,28,Villarreal CF,LaLiga2,Al Rayyan,Stars League,2012-2013,15.0,10.0,F
2954,3034,Giuseppe Rossi,Centre-Forward,25,Villarreal CF,LaLiga2,Fiorentina,Serie A,2012-2013,10.0,10.0,F
2955,3035,Marvin Martin,Attacking Midfield,24,FC Sochaux,Ligue 1,LOSC Lille,Ligue 1,2012-2013,9.5,10.0,M
2956,3036,Gylfi Sigurdsson,Attacking Midfield,22,TSG Hoffenheim,1.Bundesliga,Spurs,Premier League,2012-2013,8.5,10.0,M
2957,3037,Nacho Monreal,Left-Back,26,Málaga CF,LaLiga,Arsenal,Premier League,2012-2013,6.0,10.0,D
2958,3038,Matt Jarvis,Left Winger,26,Wolves,Championship,West Ham,Premier League,2012-2013,8.0,9.5,F
2959,3039,Ganso,Attacking Midfield,22,Santos FC,Serie A,São Paulo,Série A,2012-2013,18.0,9.1,M
2960,3040,Raffael,Second Striker,27,Hertha BSC,2.Bundesliga,Dynamo Kyiv,Premier Liga,2012-2013,9.0,9.0,F
2961,3041,José Salomón Rondón,Centre-Forward,22,Málaga CF,LaLiga,Rubin Kazan,Premier Liga,2012-2013,9.0,9.0,F
2962,3042,Jackson Martínez,Centre-Forward,25,Chiapas FC,Liga MX Clausura,FC Porto,Liga NOS,2012-2013,5.0,8.89,F
2963,3043,César Azpilicueta,Right-Back,23,Marseille,Ligue 1,Chelsea,Premier League,2012-2013,7.5,8.8,D
2964,3044,Christian Benteke,Centre-Forward,21,KRC Genk,Jupiler Pro League,Aston Villa,Premier League,2012-2013,3.0,8.8,F
2965,3045,Jay Rodríguez,Centre-Forward,22,Burnley,Championship,Southampton,Premier League,2012-2013,5.0,8.65,F
2966,3046,Nordin Amrabat,Left Winger,25,Kayserispor,Süper Lig,Galatasaray,Süper Lig,2012-2013,6.0,8.6,F
2967,3047,Demba Ba,Centre-Forward,27,Newcastle,Premier League,Chelsea,Premier League,2012-2013,15.0,8.5,F
2968,3048,Lucas Barrios,Centre-Forward,27,Bor. Dortmund,1.Bundesliga,GZ Evergrande,Super League,2012-2013,10.0,8.5,F
2969,3049,Granit Xhaka,Defensive Midfield,19,FC Basel,Super League,Bor. M'gladbach,1.Bundesliga,2012-2013,8.5,8.5,M
2970,3050,Vurnon Anita,Defensive Midfield,23,AFC Ajax,Eredivisie,Newcastle,Premier League,2012-2013,6.0,8.5,M
2971,3051,Diego Souza,Attacking Midfield,27,Vasco da Gama,Serie A,Ittihad,Professional League,2012-2013,4.5,8.2,M
2972,3052,Marko Marin,Left Winger,23,Werder Bremen,1.Bundesliga,Chelsea,Premier League,2012-2013,13.0,8.0,F
2973,3053,Martín Cáceres,Right-Back,25,Sevilla FC,LaLiga,Juventus,Serie A,2012-2013,9.5,8.0,D
2974,3054,Mapou Yanga-Mbiwa,Centre-Back,23,Montpellier,Ligue 1,Newcastle,Premier League,2012-2013,9.0,8.0,D
2975,3055,Álvaro Domínguez,Centre-Back,23,Atlético Madrid,LaLiga,Bor. M'gladbach,1.Bundesliga,2012-2013,8.0,8.0,D
2976,3056,Valon Behrami,Defensive Midfield,27,Fiorentina,Serie A,SSC Napoli,Serie A,2012-2013,8.0,8.0,M
2977,3057,Esteban Granero,Central Midfield,25,Real Madrid,LaLiga,QPR,Premier League,2012-2013,7.0,8.0,M
2978,3058,Ivan Perisic,Left Winger,23,Bor. Dortmund,1.Bundesliga,VfL Wolfsburg,1.Bundesliga,2012-2013,7.0,8.0,F
2979,3059,Aleksandr Samedov,Right Winger,27,Dinamo Moscow,Premier Liga,Loko Moscow,Premier Liga,2012-2013,6.5,8.0,F
2980,3060,Kévin Constant,Defensive Midfield,25,Genoa,Serie A,AC Milan,Serie A,2012-2013,6.0,8.0,M
2981,3061,Marco Ruben,Centre-Forward,25,Villarreal CF,LaLiga2,Dynamo Kyiv,Premier Liga,2012-2013,6.0,8.0,F
2982,3062,Davide Faraoni,Right Midfield,20,Inter,Serie A,Udinese Calcio,Serie A,2012-2013,4.0,8.0,M
2983,3063,Rômulo,Defensive Midfield,21,Vasco da Gama,Serie A,Spartak Moscow,Premier Liga,2012-2013,2.5,8.0,M
2984,3064,Scott Sinclair,Left Midfield,23,Swansea,Premier League,Man City,Premier League,2012-2013,8.0,7.8,M
2985,3065,Kevin Mirallas,Right Winger,24,Olympiacos,Super League,Everton,Premier League,2012-2013,8.0,7.65,F
2986,3066,Wesley Sneijder,Attacking Midfield,28,Inter,Serie A,Galatasaray,Süper Lig,2012-2013,19.0,7.5,M
2987,3067,Clint Dempsey,Second Striker,29,Fulham,Premier League,Spurs,Premier League,2012-2013,15.0,7.5,F
2988,3068,Asamoah Gyan,Centre-Forward,26,Sunderland,Premier League,Al-Ain FC,UAE Gulf League,2012-2013,12.0,7.5,F
2989,3069,Goran Pandev,Second Striker,28,Inter,Serie A,SSC Napoli,Serie A,2012-2013,11.0,7.5,F
2990,3070,Miguel Veloso,Defensive Midfield,26,Genoa,Serie A,Dynamo Kyiv,Premier Liga,2012-2013,8.0,7.5,M
2991,3071,Sergio Canales,Attacking Midfield,21,Real Madrid,LaLiga,Valencia CF,LaLiga,2012-2013,5.0,7.5,M
2992,3072,Yura Movsisyan,Centre-Forward,25,Krasnodar,Premier Liga,Spartak Moscow,Premier Liga,2012-2013,3.2,7.5,F
2993,3073,Nick Powell,Attacking Midfield,18,Crewe Alexandra,League One,Man Utd,Premier League,2012-2013,0.25,7.5,M
2994,3074,Borja Valero,Central Midfield,27,Villarreal CF,LaLiga2,Fiorentina,Serie A,2012-2013,12.0,7.0,M
2995,3075,Milos Krasic,Central Midfield,27,Juventus,Serie A,Fenerbahce,Süper Lig,2012-2013,11.0,7.0,M
2996,3076,Mattia Destro,Centre-Forward,21,Siena,Serie A,Genoa,Serie A,2012-2013,10.0,7.0,F
2997,3077,Pablo Hernández,Right Winger,27,Valencia CF,LaLiga,Swansea,Premier League,2012-2013,9.0,7.0,F
2998,3078,Bas Dost,Centre-Forward,23,Heerenveen,Eredivisie,VfL Wolfsburg,1.Bundesliga,2012-2013,8.0,7.0,F
2999,3079,Niko Kranjcar,Attacking Midfield,27,Spurs,Premier League,Dynamo Kyiv,Premier Liga,2012-2013,7.5,7.0,M
3000,3080,Philipp Wollscheid,Centre-Back,23,1.FC Nuremberg,1.Bundesliga,Bay. Leverkusen,1.Bundesliga,2012-2013,7.5,7.0,D
3001,3081,Vedran Corluka,Centre-Back,26,Spurs,Premier League,Loko Moscow,Premier Liga,2012-2013,7.5,7.0,D
3002,3082,Sung-yong Ki,Defensive Midfield,23,Celtic,Premiership,Swansea,Premier League,2012-2013,3.5,7.0,M
3003,3083,Alessio Cerci,Right Winger,25,Fiorentina,Serie A,Torino,Serie A,2012-2013,6.5,6.75,F
3004,3084,Renato Augusto,Central Midfield,24,Bay. Leverkusen,1.Bundesliga,Corinthians,Série A,2012-2013,7.0,6.7,M
3005,3085,Luís Neto,Centre-Back,24,Siena,Serie A,Zenit S-Pb,Premier Liga,2012-2013,6.0,6.5,D
3006,3086,Alberto Paloschi,Centre-Forward,23,AC Milan,Serie A,Chievo Verona,Serie A,2012-2013,5.0,6.5,F
3007,3087,Emmanuel Adebayor,Centre-Forward,28,Man City,Premier League,Spurs,Premier League,2012-2013,25.0,6.4,F
3008,3088,Mathieu Debuchy,Right-Back,27,LOSC Lille,Ligue 1,Newcastle,Premier League,2012-2013,15.0,6.2,D
3009,3089,Charlie Adam,Central Midfield,26,Liverpool,Premier League,Stoke City,Premier League,2012-2013,8.0,6.2,M
3010,3090,Gregory van der Wiel,Right-Back,24,AFC Ajax,Eredivisie,Paris SG,Ligue 1,2012-2013,9.0,6.0,D
3011,3091,Stéphane Mbia,Defensive Midfield,26,Marseille,Ligue 1,QPR,Premier League,2012-2013,9.0,6.0,M
3012,3092,Rasmus Elm,Defensive Midfield,24,AZ Alkmaar,Eredivisie,CSKA Moscow,Premier Liga,2012-2013,8.0,6.0,M
3013,3093,Aly Cissokho,Left-Back,24,Olympique Lyon,Ligue 1,Valencia CF,LaLiga,2012-2013,7.0,6.0,D
3014,3094,Vágner Love,Centre-Forward,28,Flamengo,Serie A,CSKA Moscow,Premier Liga,2012-2013,6.5,6.0,F
3015,3095,Iván Ramis,Centre-Back,27,RCD Mallorca,LaLiga,Wigan,Premier League,2012-2013,6.0,6.0,D
3016,3096,Wálter Montillo,Attacking Midfield,28,Cruzeiro,Serie A,Santos FC,Série A,2012-2013,5.0,6.0,M
3017,3097,Modibo Maïga,Centre-Forward,24,FC Sochaux,Ligue 1,West Ham,Premier League,2012-2013,5.0,6.0,F
3018,3098,Luc Castaignos,Centre-Forward,19,Inter,Serie A,FC Twente,Eredivisie,2012-2013,4.5,6.0,F
3019,3099,Alex,Attacking Midfield,30,Corinthians,Serie A,Al Gharafa,Stars League,2012-2013,3.5,6.0,M
3020,3101,Danny Graham,Centre-Forward,27,Swansea,Premier League,Sunderland,Premier League,2012-2013,2.9,5.8,F
3021,3102,André,Centre-Forward,21,Dynamo Kyiv,Premier Liga,Atlético-MG,Série A,2012-2013,2.5,5.8,F
3022,3103,Steven Pienaar,Left Winger,30,Spurs,Premier League,Everton,Premier League,2012-2013,7.0,5.75,F
3023,3104,Elkeson,Centre-Forward,23,Botafogo,Serie A,GZ Evergrande,Super League,2012-2013,3.0,5.7,F
3024,3105,Marquinhos,Centre-Back,18,Corinthians,Serie A,AS Roma,Serie A,2012-2013,0.75,5.7,D
3025,3106,Julian Schieber,Centre-Forward,23,VfB Stuttgart,1.Bundesliga,Bor. Dortmund,1.Bundesliga,2012-2013,8.0,5.5,F
3026,3107,Eren Derdiyok,Centre-Forward,24,Bay. Leverkusen,1.Bundesliga,TSG Hoffenheim,1.Bundesliga,2012-2013,7.5,5.5,F
3027,3108,Dusan Tadic,Attacking Midfield,23,FC Groningen,Eredivisie,FC Twente,Eredivisie,2012-2013,7.5,5.5,M
3028,3109,Eljero Elia,Left Winger,25,Juventus,Serie A,Werder Bremen,1.Bundesliga,2012-2013,5.0,5.5,F
3029,3110,Ángelo Henríquez,Centre-Forward,18,U. de Chile,Primera División,Man Utd,Premier League,2012-2013,0.15,5.5,F
3030,3111,Ewerton,Centre-Back,23,Coimbra-MG, Brazil,Anzhi,Premier Liga,2012-2013,5.5,5.4,D
3031,3112,Wallace Oliveira,Right-Back,18,Fluminense,Serie A,Chelsea,Premier League,2012-2013,2.0,5.4,D
3032,3113,Ezequiel Schelotto,Right-Back,23,Atalanta,Serie A,Inter,Serie A,2012-2013,6.5,5.3,D
3033,3114,Maicosuel,Left Winger,26,Botafogo,Serie A,Udinese Calcio,Serie A,2012-2013,2.5,5.3,F
3034,3115,Diego Tardelli,Centre-Forward,27,Al Gharafa,Stars League,Atlético-MG,Série A,2012-2013,2.0,5.25,F
3035,3116,Marko Livaja,Centre-Forward,19,Inter,Serie A,Atalanta,Serie A,2012-2013,1.8,5.05,F
3036,3117,Burak Yilmaz,Centre-Forward,27,Trabzonspor,Süper Lig,Galatasaray,Süper Lig,2012-2013,12.0,5.0,F
3037,3118,Dimitar Berbatov,Centre-Forward,31,Man Utd,Premier League,Fulham,Premier League,2012-2013,11.5,5.0,F
3038,3119,Antonio Cassano,Second Striker,30,AC Milan,Serie A,Inter,Serie A,2012-2013,10.0,5.0,F
3039,3120,Bruno César,Left Midfield,24,Benfica,Liga NOS,Ahli,Professional League,2012-2013,9.0,5.0,M
3040,3121,Lassana Diarra,Defensive Midfield,27,Real Madrid,LaLiga,Anzhi,Premier Liga,2012-2013,8.0,5.0,M
3041,3122,Dedé,Centre-Back,24,Vasco da Gama,Serie A,Cruzeiro,Série A,2012-2013,7.5,5.0,D
3042,3123,Paulinho,Central Midfield,24,Coimbra-MG, Brazil,Corinthians,Série A,2012-2013,7.5,5.0,M
3043,3124,Marko Devic,Centre-Forward,28,Metalist,Premier Liga,Shakhtar D.,Premier Liga,2012-2013,7.0,5.0,F
3044,3125,Youssef El Arabi,Centre-Forward,25,Hilal,Professional League,Granada CF,LaLiga,2012-2013,6.5,5.0,F
3045,3126,Germán Denis,Centre-Forward,30,Udinese Calcio,Serie A,Atalanta,Serie A,2012-2013,5.5,5.0,F
3046,3127,Alain Traoré,Attacking Midfield,23,AJ Auxerre,Ligue 2,FC Lorient,Ligue 1,2012-2013,5.0,5.0,M
3047,3128,Ben Foster,Goalkeeper,29,Birmingham,Championship,West Brom,Premier League,2012-2013,5.0,5.0,G
3048,3129,Daniel Congré,Centre-Back,27,Toulouse,Ligue 1,Montpellier,Ligue 1,2012-2013,4.5,5.0,D
3049,3130,Dame N'Doye,Centre-Forward,27,FC Copenhagen,Superligaen,Loko Moscow,Premier Liga,2012-2013,4.5,5.0,F
3050,3131,Domagoj Vida,Centre-Back,23,Dinamo Zagreb,1.HNL,Dynamo Kyiv,Premier Liga,2012-2013,4.0,5.0,D
3051,3132,Iván Marcano,Centre-Back,25,Villarreal CF,LaLiga2,Rubin Kazan,Premier Liga,2012-2013,3.75,5.0,D
3052,3133,Alexander Büttner,Left-Back,23,Vitesse,Eredivisie,Man Utd,Premier League,2012-2013,3.0,5.0,D
3053,3134,Leandro Castán,Centre-Back,25,Corinthians,Serie A,AS Roma,Serie A,2012-2013,2.5,5.0,D
3054,3136,Naldo,Centre-Back,29,Werder Bremen,1.Bundesliga,VfL Wolfsburg,1.Bundesliga,2012-2013,2.4,4.8,D
3055,3137,Dante,Centre-Back,28,Bor. M'gladbach,1.Bundesliga,Bayern Munich ,1.Bundesliga,2012-2013,8.0,4.7,D
3056,3138,Alfred N'Diaye,Defensive Midfield,22,Bursaspor,Süper Lig,Sunderland,Premier League,2012-2013,3.8,4.7,M
3057,3139,Junior Fernandes,Left Winger,24,U. de Chile,Primera División,Bay. Leverkusen,1.Bundesliga,2012-2013,0.8,4.7,F
3058,3140,Salvatore Bocchetti,Centre-Back,26,Rubin Kazan,Premier Liga,Spartak Moscow,Premier Liga,2012-2013,13.0,4.5,D
3059,3141,Federico Balzaretti,Left-Back,30,US Palermo,Serie A,AS Roma,Serie A,2012-2013,8.5,4.5,D
3060,3142,Jonathan Biabiany,Right Winger,24,Sampdoria,Serie A,Parma,Serie A,2012-2013,8.0,4.5,F
3061,3143,Mehmet Topal,Defensive Midfield,26,Valencia CF,LaLiga,Fenerbahce,Süper Lig,2012-2013,8.0,4.5,M
3062,3144,Giovanni Moreno,Attacking Midfield,26,Racing Club,Torneo Final,SH Shenhua,Super League,2012-2013,4.5,4.5,M
3063,3145,Fernandinho,Left Winger,26,Desp. Brasil, Brazil,Al-Jazira,UAE Gulf League,2012-2013,1.0,4.5,F
3064,3146,Bryan Oviedo,Left-Back,22,FC Copenhagen,Superligaen,Everton,Premier League,2012-2013,0.8,4.5,D
3065,3147,Steven Nzonzi,Defensive Midfield,23,Blackburn,Championship,Stoke City,Premier League,2012-2013,4.5,4.4,M
3066,3148,Hanchao Yu,Left Winger,25,Liaoning FC,Super League,DL Yifang,Super League,2012-2013,0.25,4.3,F
3067,3149,Youssef Msakni,Left Winger,22,Esperance,Ligue I Pro,Al Duhail,Stars League,2012-2013,2.75,4.25,F
3068,3150,Nenad Tomovic,Centre-Back,25,Genoa,Serie A,Fiorentina,Serie A,2012-2013,1.3,4.2,D
3069,3151,Luciano Narsingh,Right Winger,21,Heerenveen,Eredivisie,PSV Eindhoven,Eredivisie,2012-2013,7.0,4.1,F
3070,3152,Lima,Centre-Forward,29,Braga,Liga NOS,Benfica,Liga NOS,2012-2013,8.0,4.0,F
3071,3153,Oussama Assaidi,Left Winger,24,Heerenveen,Eredivisie,Liverpool,Premier League,2012-2013,7.0,4.0,F
3072,3154,Ciro Immobile,Centre-Forward,22,Juventus,Serie A,Genoa,Serie A,2012-2013,6.5,4.0,F
3073,3155,Emmanuel Mayuka,Centre-Forward,21,BSC Young Boys,Super League,Southampton,Premier League,2012-2013,6.0,4.0,F
3074,3156,Petr Jiracek,Central Midfield,26,VfL Wolfsburg,1.Bundesliga,Hamburger SV,1.Bundesliga,2012-2013,6.0,4.0,M
3075,3157,Issiar Dia,Right Winger,25,Fenerbahce,Süper Lig,Al Duhail,Stars League,2012-2013,5.0,4.0,F
3076,3158,Delvin N'Dinga,Defensive Midfield,24,AJ Auxerre,Ligue 2,Monaco,Ligue 2,2012-2013,5.0,4.0,M
3077,3159,Niklas Moisander,Centre-Back,26,AZ Alkmaar,Eredivisie,AFC Ajax,Eredivisie,2012-2013,5.0,4.0,D
3078,3160,Richmond Boakye,Centre-Forward,19,Genoa,Serie A,Juventus,Serie A,2012-2013,5.0,4.0,F
3079,3161,Chinedu Obasi,Right Winger,26,TSG Hoffenheim,1.Bundesliga,FC Schalke 04,1.Bundesliga,2012-2013,4.5,4.0,F
3080,3162,Benjamin Corgnet,Attacking Midfield,25,Dijon,Ligue 2,FC Lorient,Ligue 1,2012-2013,4.5,4.0,M
3081,3163,Samba Diakité,Defensive Midfield,23,AS Nancy,Ligue 1,QPR,Premier League,2012-2013,4.5,4.0,M
3082,3164,Emmanuel Rivière,Centre-Forward,22,Toulouse,Ligue 1,Monaco,Ligue 2,2012-2013,4.5,4.0,F
3083,3165,Romain Hamouma,Right Winger,25,SM Caen,Ligue 2,Saint-Étienne,Ligue 1,2012-2013,4.5,4.0,F
3084,3166,Francesco Acerbi,Centre-Back,24,Chievo Verona,Serie A,AC Milan,Serie A,2012-2013,4.5,4.0,D
3085,3167,Milan Badelj,Defensive Midfield,23,Dinamo Zagreb,1.HNL,Hamburger SV,1.Bundesliga,2012-2013,4.5,4.0,M
3086,3168,Vladislav Ignatjev,Right Midfield,25,Loko Moscow,Premier Liga,Krasnodar,Premier Liga,2012-2013,4.0,4.0,M
3087,3169,Francesco Acerbi,Centre-Back,24,AC Milan,Serie A,Genoa,Serie A,2012-2013,4.0,4.0,D
3088,3170,Willian,Centre-Forward,25,Coimbra-MG, Brazil,Metalist,Premier Liga,2012-2013,3.0,4.0,F
3089,3171,David Abraham,Centre-Back,26,Getafe CF,LaLiga,TSG Hoffenheim,1.Bundesliga,2012-2013,3.0,4.0,D
3090,3172,Geoffrey Kondogbia,Central Midfield,19,Lens,Ligue 2,Sevilla FC,LaLiga,2012-2013,3.0,4.0,M
3091,3173,Dorlan Pabón,Second Striker,24,Atl. Nacional,Liga Águila II,Parma,Serie A,2012-2013,2.8,4.0,F
3092,3174,Sadio Diallo,Attacking Midfield,21,SC Bastia,Ligue 1,Stade Rennais,Ligue 1,2012-2013,2.5,4.0,M
3093,3175,Ibrahima Baldé,Centre-Forward,23,CA Osasuna,LaLiga,Kuban Krasnodar,Premier Liga,2012-2013,2.5,4.0,F
3094,3176,Gabriel Silva,Left-Back,21,Granada CF,LaLiga,Udinese Calcio,Serie A,2012-2013,2.5,4.0,D
3095,3177,Marcos Rojo,Centre-Back,22,Spartak Moscow,Premier Liga,Sporting CP,Liga NOS,2012-2013,2.0,4.0,D
3096,3178,Valentín Viola,Left Winger,20,Racing Club,Torneo Final,Sporting CP,Liga NOS,2012-2013,1.4,4.0,F
3097,3179,Ismaily,Left-Back,23,Braga,Liga NOS,Shakhtar D.,Premier Liga,2012-2013,1.3,4.0,D
3098,3180,Andrey Eshchenko,Right-Back,28,Loko Moscow,Premier Liga,Anzhi,Premier Liga,2012-2013,1.2,4.0,D
3099,3181,Sadio Mané,Left Winger,20,FC Metz,Championnat National,RB Salzburg,Bundesliga,2012-2013,0.5,4.0,F
3100,3182,Arouna Koné,Centre-Forward,28,Levante UD,LaLiga,Wigan,Premier League,2012-2013,7.0,3.8,F
3101,3183,Ron Vlaar,Centre-Back,27,Feyenoord,Eredivisie,Aston Villa,Premier League,2012-2013,6.0,3.8,D
3102,3184,Bakary Sako,Left Winger,24,Saint-Étienne,Ligue 1,Wolves,Championship,2012-2013,5.0,3.8,F
3103,3185,Nicola Leali,Goalkeeper,19,Brescia,Serie B,Juventus,Serie A,2012-2013,3.5,3.8,G
3104,3186,Leon Best,Centre-Forward,25,Newcastle,Premier League,Blackburn,Championship,2012-2013,3.0,3.8,F
3105,3187,Adrian Mariappa,Centre-Back,25,Watford,Championship,Reading,Premier League,2012-2013,2.0,3.8,D
3106,3188,Jack Butland,Goalkeeper,19,Birmingham,Championship,Stoke City,Premier League,2012-2013,1.0,3.8,G
3107,3189,Alexis Rolín,Centre-Back,23,Nacional,Primera División,Catania,Serie A,2012-2013,0.9,3.8,D
3108,3190,Maicon,Right-Back,31,Inter,Serie A,Man City,Premier League,2012-2013,14.5,3.75,D
3109,3191,Junior Hoilett,Left Winger,22,Blackburn,Championship,QPR,Premier League,2012-2013,9.0,3.75,F
3110,3192,Hasan Ali Kaldirim,Left-Back,22,Kayserispor,Süper Lig,Fenerbahce,Süper Lig,2012-2013,4.0,3.75,D
3111,3193,Michael Bradley,Central Midfield,24,Chievo Verona,Serie A,AS Roma,Serie A,2012-2013,3.5,3.75,M
3112,3194,Matthew Lowton,Right-Back,23,Sheffield Utd.,League One,Aston Villa,Premier League,2012-2013,3.5,3.75,D
3113,3195,Josef,Defensive Midfield,23,FC Porto,Liga NOS,Grêmio,Série A,2012-2013,2.5,3.75,M
3114,3196,João Pereira,Right-Back,28,Sporting CP,Liga NOS,Valencia CF,LaLiga,2012-2013,10.5,3.7,D
3115,3197,Ante Vukusic,Centre-Forward,21,Hajduk Split,1.HNL,Pescara,Serie A,2012-2013,5.0,3.7,F
3116,3198,Jirès Kembo-Ekoko,Left Winger,24,Stade Rennais,Ligue 1,Al-Ain FC,UAE Gulf League,2012-2013,4.0,3.7,F
3117,3199,Jonathas,Centre-Forward,23,Brescia,Serie B,Pescara,Serie A,2012-2013,2.0,3.7,F
3118,3200,Luís Neto,Centre-Back,24,Nacional,Liga NOS,Siena,Serie A,2012-2013,3.0,3.65,D
3119,3201,Andrea Rossi,Left-Back,25,Siena,Serie A,Parma,Serie A,2012-2013,0.3,3.6,D
3120,3202,Barreto,Second Striker,27,Udinese Calcio,Serie A,Torino,Serie A,2012-2013,2.0,3.55,F
3121,3203,Nigel de Jong,Defensive Midfield,27,Man City,Premier League,AC Milan,Serie A,2012-2013,13.0,3.5,M
3122,3204,Emiliano Insúa,Left-Back,24,Sporting CP,Liga NOS,Atlético Madrid,LaLiga,2012-2013,10.0,3.5,D
3123,3205,Sokratis,Centre-Back,24,Genoa,Serie A,Werder Bremen,1.Bundesliga,2012-2013,10.0,3.5,D
3124,3206,Diego López,Goalkeeper,30,Villarreal CF,LaLiga2,Sevilla FC,LaLiga,2012-2013,8.0,3.5,G
3125,3207,Zvjezdan Misimovic,Attacking Midfield,30,Dinamo Moscow,Premier Liga,BJ Renhe,Super League,2012-2013,6.5,3.5,M
3126,3208,Fernando Gago,Defensive Midfield,26,Real Madrid,LaLiga,Valencia CF,LaLiga,2012-2013,6.5,3.5,M
3127,3209,Anthony Mounier,Left Winger,24,OGC Nice,Ligue 1,Montpellier,Ligue 1,2012-2013,6.0,3.5,F
3128,3210,Paolo Guerrero,Centre-Forward,28,Hamburger SV,1.Bundesliga,Corinthians,Série A,2012-2013,6.0,3.5,F
3129,3211,Artjoms Rudnevs,Centre-Forward,24,Lech Poznan,Ekstraklasa,Hamburger SV,1.Bundesliga,2012-2013,5.5,3.5,F
3130,3212,Hamit Altintop,Central Midfield,29,Real Madrid,LaLiga,Galatasaray,Süper Lig,2012-2013,5.0,3.5,M
3131,3213,Mattia Cassani,Right-Back,28,US Palermo,Serie A,Fiorentina,Serie A,2012-2013,4.5,3.5,D
3132,3214,Marquinho,Left Midfield,26,Fluminense,Serie A,AS Roma,Serie A,2012-2013,4.5,3.5,M
3133,3215,Éder,Second Striker,25,RC Cesena,Serie B,Sampdoria,Serie A,2012-2013,4.0,3.5,F
3134,3216,Razak Boukari,Right Winger,25,Stade Rennais,Ligue 1,Wolves,Championship,2012-2013,3.5,3.5,F
3135,3217,Gareth Bale,Right Winger,24,Spurs,Premier League,Real Madrid,LaLiga,2013-2014,65.0,101.0,F
3136,3218,Neymar,Left Winger,21,Santos FC,Serie A,FC Barcelona,LaLiga,2013-2014,50.0,88.2,F
3137,3219,Edinson Cavani,Centre-Forward,26,SSC Napoli,Serie A,Paris SG,Ligue 1,2013-2014,55.0,64.5,F
3138,3220,Mesut Özil,Attacking Midfield,24,Real Madrid,LaLiga,Arsenal,Premier League,2013-2014,40.0,47.0,M
3139,3221,James Rodríguez,Attacking Midfield,21,FC Porto,Liga NOS,Monaco,Ligue 1,2013-2014,23.0,45.0,M
3140,3222,Juan Mata,Attacking Midfield,25,Chelsea,Premier League,Man Utd,Premier League,2013-2014,38.0,44.73,M
3141,3223,Falcao,Centre-Forward,27,Atlético Madrid,LaLiga,Monaco,Ligue 1,2013-2014,60.0,43.0,F
3142,3224,Fernandinho,Defensive Midfield,28,Shakhtar D.,Premier Liga,Man City,Premier League,2013-2014,32.0,40.0,M
3143,3225,Gonzalo Higuaín,Centre-Forward,25,Real Madrid,LaLiga,SSC Napoli,Serie A,2013-2014,30.0,39.0,F
3144,3226,Mario Götze,Attacking Midfield,21,Bor. Dortmund,1.Bundesliga,Bayern Munich ,1.Bundesliga,2013-2014,45.0,37.0,M
3145,3227,Willian,Right Winger,25,Anzhi,Premier Liga,Chelsea,Premier League,2013-2014,30.0,35.5,F
3146,3228,Marouane Fellaini,Central Midfield,25,Everton,Premier League,Man Utd,Premier League,2013-2014,28.0,32.4,M
3147,3229,Asier Illarramendi,Defensive Midfield,23,Real Sociedad,LaLiga,Real Madrid,LaLiga,2013-2014,12.0,32.0,M
3148,3230,Marquinhos,Centre-Back,19,AS Roma,Serie A,Paris SG,Ligue 1,2013-2014,15.0,31.4,D
3149,3231,Roberto Soldado,Centre-Forward,28,Valencia CF,LaLiga,Spurs,Premier League,2013-2014,28.0,30.0,F
3150,3232,Isco,Attacking Midfield,21,Málaga CF,LaLiga,Real Madrid,LaLiga,2013-2014,25.0,30.0,M
3151,3233,Érik Lamela,Right Winger,21,AS Roma,Serie A,Spurs,Premier League,2013-2014,23.0,30.0,F
